split,z0,z1,signed_cost,dz0_dt,dz1_dt
heldout,0.036000000000000004,0.12,0.0008009644101880792,-0.009497384038104073,-0.031483691390055135
train,0.048000000000000015,-0.12,0.00047943540110942373,-0.027016863381468248,0.03356216494193598
heldout,0.048000000000000015,-0.108,9.462939237195322e-05,-0.026309186358375314,0.030567605981690615
train,0.048000000000000015,-0.096,-0.0002540785858771988,-0.025607456155818387,0.02754590054249162
heldout,0.048000000000000015,-0.08399999999999999,-0.0005663654508516192,-0.024911942635985618,0.02449749543442792
train,0.048000000000000015,-0.072,-0.0008419135167998248,-0.024222914743743384,0.021422843348439802
heldout,0.048000000000000015,-0.06,-0.0010804105650773221,-0.023540640448904693,0.01832240276083974
train,0.048000000000000015,-0.04799999999999999,-0.0012815499132732,-0.02286538669710181,0.015196637883352349
heldout,0.048000000000000015,-0.03599999999999999,-0.0014450304833809324,-0.022197419355662884,0.012046018563471872
train,0.048000000000000015,-0.023999999999999994,-0.0015705568689972915,-0.02153700315810081,0.008871020205081237
heldout,0.048000000000000015,-0.011999999999999997,-0.0016578394015402675,-0.02088440165165517,0.005672123695454889
train,0.048000000000000015,0.0,-0.0017065942154687874,-0.020239877145666885,0.002449815307004055
heldout,0.048000000000000015,0.01200000000000001,-0.001716543312490132,-0.01960369065079348,-0.0007954133748877545
train,0.048000000000000015,0.02400000000000002,-0.0016874146247502775,-0.018976101843481974,-0.00406306554179281
heldout,0.048000000000000015,0.036000000000000004,-0.001618942076988733,-0.01835736899546969,-0.007352639251057003
train,0.048000000000000015,0.048000000000000015,-0.0015108656476417737,-0.017747748931318252,-0.010663627513229912
heldout,0.048000000000000015,0.06,-0.0013629314288921834,-0.017147496977065746,-0.01399551837061308
train,0.048000000000000015,0.07200000000000001,-0.0011748916856439695,-0.016556866908601364,-0.017347795009114986
heldout,0.048000000000000015,0.08400000000000002,-0.000946504913421603,-0.015976110895876694,-0.0207199358237542
train,0.048000000000000015,0.096,-0.0006775358951620347,-0.015405479459884575,-0.02411141453190213
heldout,0.048000000000000015,0.10800000000000001,-0.00036775575691902485,-0.014845221413817278,-0.02752170024572509
train,0.048000000000000015,0.12,-1.69420224343797e-05,-0.014295583829482261,-0.030950257587092356
heldout,0.06,-0.12,-0.0004014283211443148,-0.03203085272546202,0.03427568516456425
train,0.06,-0.108,-0.0007947642490662155,-0.03131691275692905,0.03127569403543751
heldout,0.06,-0.096,-0.0011519353458536719,-0.030608159586886785,0.028248287458343402
train,0.06,-0.08399999999999999,-0.0014726153060038438,-0.029904860466833938,0.025193913075205465
heldout,0.06,-0.072,-0.0017564832314009848,-0.029207281837528853,0.02211302446097907
train,0.06,-0.06,-0.002003223702039869,-0.028515689275143696,0.01900608104510315
heldout,0.06,-0.04799999999999999,-0.0022125268457973135,-0.027830347442414638,0.015873548033507046
train,0.06,-0.03599999999999999,-0.0023840884072439117,-0.027151520034240928,0.012715896325621312
heldout,0.06,-0.023999999999999994,-0.0025176098154857662,-0.026479469718565518,0.009533602427502785
train,0.06,-0.011999999999999997,-0.002612798251016457,-0.025814458093631476,0.006327148380225189
heldout,0.06,0.0,-0.002669366711572252,-0.025156745628585053,0.0030970216741144085
train,0.06,0.01200000000000001,-0.0026870340769706846,-0.0245065916087972,-0.00015628485033891693
heldout,0.06,0.02400000000000002,-0.002665525172923622,-0.02386425409284243,-0.003432273065206992
train,0.06,0.036000000000000004,-0.002604570833818154,-0.02322998985865299,-0.006730439665869614
heldout,0.06,0.048000000000000015,-0.00250390796444111,-0.022604054337183044,-0.010050276243456224
train,0.06,0.06,-0.0023632796006405332,-0.02198670158659599,-0.013391269372553527
heldout,0.06,0.07200000000000001,-0.002182434968915681,-0.021378184220932628,-0.016752900720007347
train,0.06,0.08400000000000002,-0.001961129544919671,-0.02077875337014312,-0.020134647109038006
heldout,0.06,0.096,-0.0016991251108624539,-0.020188658624298306,-0.023535980639144416
train,0.06,0.10800000000000001,-0.0013961898118061145,-0.01960814798585009,-0.026956368751884785
heldout,0.06,0.12,-0.001052098210835739,-0.019037467824944976,-0.0303952743502256
train,0.07200000000000001,-0.12,-0.0014969864746844086,-0.036982812006147725,0.034994979954960925
heldout,0.07200000000000001,-0.108,-0.0018989261623728326,-0.036262829226640925,0.031990314741936476
train,0.07200000000000001,-0.096,-0.0022646433315377246,-0.03554727443511041,0.028957967802001328
heldout,0.07200000000000001,-0.08399999999999999,-0.0025938084856714505,-0.03483641220075606,0.02589838750816087
train,0.07200000000000001,-0.072,-0.00288609754470745,-0.034130506398055704,0.022812028216967484
heldout,0.07200000000000001,-0.06,-0.0031411919163830404,-0.03342982015153151,0.019699350189417153
train,0.07200000000000001,-0.04799999999999999,-0.0033587785666490955,-0.032734615770801945,0.016560819521282966
heldout,0.07200000000000001,-0.03599999999999999,-0.003538550089119602,-0.032045154715887314,0.013396908049023715
train,0.07200000000000001,-0.023999999999999994,-0.0036802047735455534,-0.031361697528098365,0.01020809327706429
heldout,0.07200000000000001,-0.011999999999999997,-0.0037834466732971916,-0.030684503791178486,0.006994858289532946
train,0.07200000000000001,0.0,-0.0038479856718478256,-0.03001383206774344,0.0037576916714354702
heldout,0.07200000000000001,0.01200000000000001,-0.003873537548233691,-0.02934993985626022,0.0004970874203924502
train,0.07200000000000001,0.02400000000000002,-0.003859824041495069,-0.028693083530262342,-0.0027864551413459004
heldout,0.07200000000000001,0.036000000000000004,-0.003806572914064471,-0.028043518299214476,-0.00609243145599514
train,0.07200000000000001,0.048000000000000015,-0.003713518014115097,-0.027401498154111525,-0.009420331804066429
heldout,0.07200000000000001,0.06,-0.0035803993368273834,-0.026767275802530577,-0.012769641417886834
train,0.07200000000000001,0.07200000000000001,-0.0034069630845879606,-0.026141102641985547,-0.016139840547657602
heldout,0.07200000000000001,0.08400000000000002,-0.0031929617260952614,-0.025523228688595356,-0.01953040457164379
train,0.07200000000000001,0.096,-0.002938154054360903,-0.024913902540446564,-0.022940804075832766
heldout,0.07200000000000001,0.10800000000000001,-0.0026423052436006234,-0.024313371322637334,-0.026370504956074736
train,0.07200000000000001,0.12,-0.002305186904997897,-0.02372188064092562,-0.02981896850356991
heldout,0.08400000000000002,-0.12,-0.0028079911867069096,-0.04187145204781473,0.035719826849966996
train,0.08400000000000002,-0.108,-0.0032186057969678383,-0.04114565259560887,0.03271124428216865
heldout,0.08400000000000002,-0.096,-0.0035929492987748224,-0.04042352374333813,0.029674716473804263
train,0.08400000000000002,-0.08399999999999999,-0.003930689037083129,-0.03970532732211485,0.026610692412110115
heldout,0.08400000000000002,-0.072,-0.004231497781046117,-0.03899132457713117,0.023519627127543963
train,0.08400000000000002,-0.06,-0.00449505379600787,-0.038281776109372334,0.020401981612461206
heldout,0.08400000000000002,-0.04799999999999999,-0.004721040914544922,-0.037576941823991294,0.01725822273146438
train,0.08400000000000002,-0.03599999999999999,-0.004909148606548647,-0.036877080872854684,0.01408882315701021
heldout,0.08400000000000002,-0.023999999999999994,-0.005059072048319874,-0.036182451611244115,0.010894261274208006
train,0.08400000000000002,-0.011999999999999997,-0.0051705121906820695,-0.03549331153956947,0.007675021103936697
heldout,0.08400000000000002,0.0,-0.005243175826077334,-0.03480991725340887,0.0044315922129167795
train,0.08400000000000002,0.01200000000000001,-0.005276775654653648,-0.03413252439243841,0.0011644696348844796
heldout,0.08400000000000002,0.02400000000000002,-0.005271030349315281,-0.03346138759130479,-0.002125846215450533
train,0.08400000000000002,0.036000000000000004,-0.005225664619729037,-0.032796760426334615,-0.005438849638439436
heldout,0.08400000000000002,0.048000000000000015,-0.00514040927527179,-0.032138895366407016,-0.008774029733038535
train,0.08400000000000002,0.06,-0.005015001286911985,-0.031488043718830294,-0.012130870483961775
heldout,0.08400000000000002,0.07200000000000001,-0.004849183848005784,-0.03084445558909632,-0.015508850855772138
train,0.08400000000000002,0.08400000000000002,-0.004642706434002969,-0.0302083798209285,-0.018907444883919933
heldout,0.08400000000000002,0.096,-0.004395324861042077,-0.029580063949374846,-0.022326121766891305
train,0.08400000000000002,0.10800000000000001,-0.0041068013434317485,-0.02895975415612151,-0.02576434596029964
heldout,0.08400000000000002,0.12,-0.003776904550002874,-0.02834769522092051,-0.029221577274030075
train,0.096,-0.12,-0.004335209865355405,-0.04669551528058147,0.03644999755553213
heldout,0.096,-0.108,-0.004754567812042643,-0.04596413116036979,0.03343825280138768
train,0.096,-0.096,-0.005137615139356622,-0.045235661892406576,0.030398302109380104
heldout,0.096,-0.08399999999999999,-0.005484016066937825,-0.044510366515870814,0.027330594981889167
train,0.096,-0.072,-0.005793440245083881,-0.043788503579222926,0.0242355870122557
heldout,0.096,-0.06,-0.006065562827368476,-0.043070331105510284,0.021113739811784438
train,0.096,-0.04799999999999999,-0.006300064542311357,-0.04235610651992516,0.017965520913987287
heldout,0.096,-0.03599999999999999,-0.006496631764075778,-0.04164608661483271,0.014791403706582162
train,0.096,-0.023999999999999994,-0.00665495658219184,-0.04094052748593313,0.011591867354887597
heldout,0.096,-0.011999999999999997,-0.006774736870276854,-0.040239684490628314,0.008367396690800444
train,0.096,0.0,-0.006855676353757834,-0.03954381219112291,0.0051184821675542835
heldout,0.096,0.01200000000000001,-0.006897484676560928,-0.038853164306962285,0.001845619740648008
train,0.096,0.02400000000000002,-0.0068998774667762275,-0.038167993658688726,-0.0014506892062615684
heldout,0.096,0.036000000000000004,-0.006862576401267306,-0.03748855213481228,-0.004769937937965096
train,0.096,0.048000000000000015,-0.00678530926922738,-0.036815090611042045,-0.008111614483163887
heldout,0.096,0.06,-0.006667810034653776,-0.036147858934187926,-0.01147520169803018
train,0.096,0.07200000000000001,-0.006509818897747155,-0.03548710584666548,-0.014860177371123218
heldout,0.096,0.08400000000000002,-0.006311082355207054,-0.03483307895374432,-0.01826601431359487
train,0.096,0.096,-0.006071353259417656,-0.03418602466276344,-0.02169218044745236
heldout,0.096,0.10800000000000001,-0.005790390876519669,-0.03354618814926935,-0.025138138908809005
train,0.096,0.12,-0.00546796094333768,-0.03291381328984766,-0.028603348131706063
heldout,0.10800000000000001,-0.12,-0.0060794248174957655,-0.05145377623388958,0.03718525810075812
train,0.10800000000000001,-0.108,-0.006507591695967679,-0.0507170451705119,0.03417110453374228
heldout,0.10800000000000001,-0.096,-0.006899417502075872,-0.049982475082699374,0.03112848721648076
train,0.10800000000000001,-0.08399999999999999,-0.007254563364114758,-0.04925032214470049,0.028057856061303177
heldout,0.10800000000000001,-0.072,-0.007572695846201988,-0.04852084216189212,0.024959667117296913
train,0.10800000000000001,-0.06,-0.00785348702152397,-0.04779429049639461,0.0218343824970324
heldout,0.10800000000000001,-0.04799999999999999,-0.008096614544614161,-0.04707092204764285,0.018682470299680176
train,0.10800000000000001,-0.03599999999999999,-0.008301761722672468,-0.046350991172727785,0.015504404523303261
heldout,0.10800000000000001,-0.023999999999999994,-0.008468617585898758,-0.04563475164809372,0.01230066498852933
train,0.10800000000000001,-0.011999999999999997,-0.008596876956826843,-0.044922456627627394,0.009071737251953316
heldout,0.10800000000000001,0.0,-0.008686240518648053,-0.04421435857132616,0.005818112515654228
train,0.10800000000000001,0.01200000000000001,-0.008736414882515392,-0.04351070921504441,0.00254028755780622
heldout,0.10800000000000001,0.02400000000000002,-0.008747112653804318,-0.04281175950887617,-0.0007612353711272668
train,0.10800000000000001,0.036000000000000004,-0.008718052497328238,-0.042117759566362434,-0.004085948637211345
heldout,0.10800000000000001,0.048000000000000015,-0.008648959201488532,-0.041428958628408896,-0.007433339291318397
train,0.10800000000000001,0.06,-0.008539563741345874,-0.04074560499778279,-0.010802889181815711
heldout,0.10800000000000001,0.07200000000000001,-0.008389603340611868,-0.04006794600136532,-0.0141940750397751
train,0.10800000000000001,0.08400000000000002,-0.008198821532527573,-0.039396227929922034,-0.017606368561129404
heldout,0.10800000000000001,0.096,-0.00796696821964435,-0.038730696003963505,-0.02103923651269879
train,0.10800000000000001,0.10800000000000001,-0.00769379973246595,-0.038071594315736146,-0.024492140816567698
heldout,0.10800000000000001,0.12,-0.007379078886965179,-0.03741916577926219,-0.027964538653890703
train,0.12,-0.12,-0.008041432860668607,-0.05614504201695292,0.037925368958913186
heldout,0.12,-0.108,-0.008478471379908203,-0.05540320732078108,0.03490955794660522
train,0.12,-0.096,-0.008879147408013988,-0.05466278180821238,0.0318650283240296
heldout,0.12,-0.08399999999999999,-0.009243119016643986,-0.053924018733053636,0.028792230293006593
train,0.12,-0.072,-0.009570049717164908,-0.0531871710809928,0.025691620259837844
heldout,0.12,-0.06,-0.009859608534505626,-0.052452491509091814,0.022563660731500512
train,0.12,-0.04799999999999999,-0.010111470080047313,-0.05172023230720635,0.01940882025930346
heldout,0.12,-0.03599999999999999,-0.010325314623551463,-0.05099064534774822,0.016227573346461188
train,0.12,-0.023999999999999994,-0.010500828164095477,-0.050263982025733345,0.013020400359275985
heldout,0.12,-0.011999999999999997,-0.01063770250001217,-0.04954049321853615,0.009787787457193886
train,0.12,0.0,-0.010735635297819957,-0.048820429223994655,0.0065302264995459325
heldout,0.12,0.01200000000000001,-0.010794330160118104,-0.04810403973209976,0.0032482149608936695
train,0.12,0.02400000000000002,-0.01081349669245113,-0.047391573746724536,-5.774415917647602e-05
heldout,0.12,0.036000000000000004,-0.010792850569116275,-0.04668327955981155,-0.0033871424151565854
train,0.12,0.048000000000000015,-0.01073211359790227,-0.0459794046933637,-0.006739466016369988
heldout,0.12,0.06,-0.01063101378375908,-0.04528019585420262,-0.010114195911348212
train,0.12,0.07200000000000001,-0.010489285391363623,-0.044585898875681984,-0.013510807880534603
heldout,0.12,0.08400000000000002,-0.01030666900659416,-0.04389675867633169,-0.016928772624269506
train,0.12,0.096,-0.010082911596881239,-0.04321301921905718,-0.02036755586271033
heldout,0.12,0.10800000000000001,-0.00981776657043143,-0.04253492344757914,-0.02382661843269851
train,0.12,0.12,-0.009510993834318637,-0.04186271325229418,-0.027305416369638458
